HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Source1Text,Input.Source1Image,Input.Source2Text,Input.Source2Image,Input.Source3Text,Input.Source3Image,Input.Source4Text,Input.Source4Image,Input.Source5Text,Input.Source5Image,Answer.Age,Answer.Education,Answer.Gender,Answer.Q1Credibility,Answer.Q1Familiarity,Answer.Q2Credibility,Answer.Q2Familiarity,Answer.Q3Credibility,Answer.Q3Familiarity,Answer.Q4Credibility,Answer.Q4Familiarity,Answer.Q5Credibility,Answer.Q5Familiarity,Answer.US,Answer.freeEntry,Answer.valid,Approve,Reject
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3N4BPTXIO8S0ARQJUM6R1KF9HOTUKA,A3FY350Q19GO3H,Approved,Wed Jun 17 08:35:01 PDT 2015,Wed Jun 17 08:38:39 PDT 2015,Sat Jun 20 08:38:39 PDT 2015,Wed Jun 17 15:03:08 PDT 2015,,,218,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,30,Bachelor,Male,3,4,4,3,6,4,3,5,6,6,Yes,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3NG53N1RLVJ3NLGM4BAU19JJE7RP8A,A2VWT8BP6X29B2,Rejected,Wed Jun 17 14:57:41 PDT 2015,Wed Jun 17 15:01:23 PDT 2015,Sat Jun 20 15:01:23 PDT 2015,,Thu Jun 18 08:10:51 PDT 2015,x,222,33% (1/3),33% (1/3),33% (1/3),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,52,Bachelor,Female,2,3,3,3,4,3,5,3,5,3,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3NVC2EB65QZBV22HJHBHNJ4K2P0Y3H,A2A8HRBDYBV6XJ,Approved,Wed Jun 17 01:27:16 PDT 2015,Wed Jun 17 08:53:49 PDT 2015,Sat Jun 20 08:53:49 PDT 2015,Wed Jun 17 15:02:56 PDT 2015,,,26793,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,45,Bachelor,Female,3,1,7,1,7,5,7,1,3,1,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3NVC2EB65QZBV22HJHBHNJ4K2P2Y3J,A1DE0J98KFXN0Z,Rejected,Wed Jun 17 03:41:05 PDT 2015,Wed Jun 17 03:43:50 PDT 2015,Sat Jun 20 03:43:50 PDT 2015,,Wed Jun 17 15:02:41 PDT 2015,x,165,25% (1/4),25% (1/4),25% (1/4),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,28,High school,Female,3,6,4,3,5,7,5,7,6,2,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3NVC2EB65QZBV22HJHBHNJ4K2PTY3A,A1B9AYZBWJ0Z7Y,Rejected,Tue Jun 16 18:40:35 PDT 2015,Tue Jun 16 18:43:24 PDT 2015,Fri Jun 19 18:43:24 PDT 2015,,Wed Jun 17 15:02:41 PDT 2015,x,169,20% (1/5),20% (1/5),20% (1/5),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,26,Associate,Female,5,3,1,4,1,4,4,4,5,5,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3OB0CAO74HPQPA9GY20JRD5ULV1YH9,A3A1IHUGRNCVOM,Approved,Wed Jun 17 08:41:20 PDT 2015,Wed Jun 17 14:26:06 PDT 2015,Sat Jun 20 14:26:06 PDT 2015,Wed Jun 17 15:03:06 PDT 2015,,,20686,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,22,Associate,Female,2,1,3,1,3,1,5,1,5,1,Yes,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3OB0CAO74HPQPA9GY20JRD5ULV2YHA,A2DB8OW62ML5FP,Approved,Wed Jun 17 09:13:54 PDT 2015,Wed Jun 17 09:16:21 PDT 2015,Sat Jun 20 09:16:21 PDT 2015,Wed Jun 17 15:02:54 PDT 2015,,,147,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,29,Bachelor,Male,7,5,2,4,3,6,7,5,5,3,Yes,The 2nd question on all of them the scale starts at 3 not 1.,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3OE22WJIGIOMLUOE7RQOX6RIGUXUQE,AKOYUQ2KX0SRA,Rejected,Wed Jun 17 12:27:08 PDT 2015,Wed Jun 17 12:29:00 PDT 2015,Sat Jun 20 12:29:00 PDT 2015,,Wed Jun 17 15:03:21 PDT 2015,x,112,25% (1/4),25% (1/4),25% (1/4),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,26,Bachelor,Female,2,3,1,4,2,3,7,2,3,3,Yes,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3OLQQLKKNSPOABNFM1RAWNTTGDSEJB,A2E746SZEOVYXS,Approved,Thu Jun 18 13:17:26 PDT 2015,Thu Jun 18 13:20:05 PDT 2015,Sun Jun 21 13:20:05 PDT 2015,Fri Jun 19 07:22:18 PDT 2015,,,159,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,53,Bachelor,Male,1,1,3,1,2,1,6,1,4,1,Yes,No,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3OS4RQUCR9FAY6PZTKYZGHVGK78FBF,A3D6TX8ZHHXM6I,Approved,Wed Jun 17 09:27:09 PDT 2015,Wed Jun 17 09:29:54 PDT 2015,Sat Jun 20 09:29:54 PDT 2015,Wed Jun 17 15:03:07 PDT 2015,,,165,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,25,Bachelor,Male,5,2,4,3,2,2,3,2,5,3,Yes,No,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3P1L2B7AD1PGHSO4J06JHE0ZO13LOI,AZ4MMVSAY9L3X,Approved,Tue Jun 16 12:01:55 PDT 2015,Tue Jun 16 12:10:29 PDT 2015,Fri Jun 19 12:10:29 PDT 2015,Tue Jun 16 13:44:37 PDT 2015,,,514,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,33,Bachelor,Male,4,3,5,4,4,3,5,3,6,5,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3P4MQ7TPPXCKLPDJOIC3XR4V58GBBR,A1HQL1FCG3DL81,Approved,Tue Jun 16 15:02:59 PDT 2015,Tue Jun 16 15:04:11 PDT 2015,Fri Jun 19 15:04:11 PDT 2015,Wed Jun 17 15:02:44 PDT 2015,,,72,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,31,Bachelor,Female,7,1,7,2,7,1,7,1,4,1,Yes,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3PB5A5BD0V6TAUI4RNS1T09W22HG75,A88G4SJV4NXLI,Approved,Sun Jun 21 23:24:20 PDT 2015,Sun Jun 21 23:27:12 PDT 2015,Wed Jun 24 23:27:12 PDT 2015,Mon Jun 22 08:52:43 PDT 2015,,,172,50% (1/2),50% (1/2),50% (1/2),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,33,Bachelor,Male,2,4,3,3,5,5,5,1,6,4,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3PB5A5BD0V6TAUI4RNS1T09W2X8G7M,A3QEAK64KO9L6H,Approved,Wed Jun 17 19:53:11 PDT 2015,Wed Jun 17 19:55:38 PDT 2015,Sat Jun 20 19:55:38 PDT 2015,Thu Jun 18 08:10:53 PDT 2015,,,147,33% (1/3),33% (1/3),33% (1/3),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,26,High school,Male,2,1,2,2,3,2,6,3,4,1,Yes,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3PH3VY7DJLX8RQEAPNO26NOJ6DJZW2,AI9QOT5C5DN1P,Approved,Wed Jun 17 09:29:51 PDT 2015,Wed Jun 17 09:33:04 PDT 2015,Sat Jun 20 09:33:04 PDT 2015,Wed Jun 17 15:03:18 PDT 2015,,,193,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,33,Associate,Male,5,1,5,2,6,4,5,2,4,4,Yes,no,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3PJ71Z61R420KYGUO15I09WWVZM19U,AXPRCC7MG94OA,Rejected,Thu Jun 18 16:21:43 PDT 2015,Thu Jun 18 16:24:13 PDT 2015,Sun Jun 21 16:24:13 PDT 2015,,Fri Jun 19 07:22:20 PDT 2015,The instructions clearly stated not to complete more than one HIT.,150,50% (1/2),50% (1/2),50% (1/2),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,44,High school,Female,7,7,6,6,7,7,4,2,5,5,Yes,n/a,4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3PS7W85Z8Z21TIS3QKPS6FFRNGB9T5,A1Y6U48K90CL87,Rejected,Wed Jun 17 08:35:01 PDT 2015,Wed Jun 17 08:36:25 PDT 2015,Sat Jun 20 08:36:25 PDT 2015,,Wed Jun 17 15:02:49 PDT 2015,x,84,20% (1/5),20% (1/5),20% (1/5),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,23,Bachelor,Male,2,2,5,5,4,4,6,1,7,5,Yes,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3Q5C1WP23M1HJBEILBS1OTRU93C15C,A3F5ND4OV61TT6,Approved,Fri Jun 19 00:01:17 PDT 2015,Fri Jun 19 00:04:37 PDT 2015,Mon Jun 22 00:04:37 PDT 2015,Fri Jun 19 07:22:21 PDT 2015,,,200,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,37,Associate,Male,3,2,2,3,4,3,6,3,1,1,No,{},4,,
3XEDXEGFX3OI7LG96CM5NTVIKMK0KP,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,445,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:16 PDT 2015,,,3QBD8R3Z21JKJKHJD872VXYO2FZO4J,A26IMTFQSTECUM,Approved,Wed Jun 17 02:09:18 PDT 2015,Wed Jun 17 02:18:41 PDT 2015,Sat Jun 20 02:18:41 PDT 2015,Wed Jun 17 15:02:52 PDT 2015,,,563,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_Tweet.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Wedding_News.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Blog.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Abstract.jpeg,Dogs are sensitive to Earth's magnetic field.,https://www.youtube.com/embed/aI0ZnIBTgBI,25,Bachelor,Male,5,4,1,2,6,3,5,2,5,4,No,"yes, while reading the image related to the vitamin D and their respective risk disease. I was unable to read it because it is not visible clearly.",4,,
